199, 45.0000, -59.7918, 7.0711, 10.0000,-59.791847198286916,45.0
200, 45.0000, -52.7208, 7.0711, 10.0000,-52.72077938642144,45.0
206, 45.0000, -10.2944, 7.0711, 10.0000,-10.294372515228588,45.0
207, 45.0000, -3.2233, 7.0711, 10.0000,-3.2233047033631133,45.0
208, 45.0000, 3.8478, 7.0711, 10.0000,3.8477631085023614,45.0
209, 45.0000, 10.9188, 7.0711, 10.0000,10.918830920367835,45.0
210, 45.0000, 17.9899, 7.0711, 10.0000,17.98989873223331,45.0
211, 45.0000, 25.0610, 7.0711, 10.0000,25.060966544098786,45.0
212, 45.0000, 32.1320, 7.0711, 10.0000,32.13203435596426,45.0
213, 45.0000, 39.2031, 7.0711, 10.0000,39.203102167829734,45.0
214, 45.0000, 46.2742, 7.0711, 10.0000,46.27416997969521,45.0
215, 45.0000, 53.3452, 7.0711, 10.0000,53.345237791560685,45.0
216, 45.0000, 60.4163, 7.0711, 10.0000,60.41630560342616,45.0
217, 45.0000, 67.4874, 7.0711, 10.0000,67.48737341529163,45.0
218, 45.0000, 74.5584, 7.0711, 10.0000,74.5584412271571,45.0
219, 45.0000, 81.6295, 7.0711, 10.0000,81.62950903902258,45.0
220, 45.0000, 88.7006, 7.0711, 10.0000,88.70057685088805,45.0
221, 45.0000, 95.7716, 7.0711, 10.0000,95.77164466275353,45.0
222, 45.0000, 102.8427, 7.0711, 10.0000,102.842712474619,45.0
223, 45.0000, 109.9138, 7.0711, 10.0000,109.91378028648448,45.0
224, 45.0000, 116.9848, 7.0711, 10.0000,116.98484809834996,45.0
225, 45.0000, 124.0559, 7.0711, 10.0000,124.05591591021543,45.0
226, 45.0000, 131.1270, 7.0711, 10.0000,131.1269837220809,45.0
227, 45.0000, 138.1981, 7.0711, 10.0000,138.19805153394637,45.0
228, 45.0000, 145.2691, 7.0711, 10.0000,145.26911934581184,45.0
229, 45.0000, 152.3402, 7.0711, 10.0000,152.34018715767732,45.0
242, 40.0000, -121.2567, 6.5270, 10.0000,-121.25667198004751,40.0
243, 40.0000, -114.7296, 6.5270, 10.0000,-114.72963553338612,40.0
244, 40.0000, -108.2026, 6.5270, 10.0000,-108.20259908672472,40.0
245, 40.0000, -101.6756, 6.5270, 10.0000,-101.67556264006332,40.0
246, 40.0000, -95.1485, 6.5270, 10.0000,-95.14852619340192,40.0
247, 40.0000, -88.6215, 6.5270, 10.0000,-88.62148974674052,40.0
248, 40.0000, -82.0945, 6.5270, 10.0000,-82.09445330007912,40.0
249, 40.0000, -75.5674, 6.5270, 10.0000,-75.56741685341773,40.0
250, 40.0000, -69.0404, 6.5270, 10.0000,-69.04038040675633,40.0
259, 40.0000, -10.2971, 6.5270, 10.0000,-10.297052386803806,40.0
260, 40.0000, -3.7700, 6.5270, 10.0000,-3.7700159401424136,40.0
261, 40.0000, 2.7570, 6.5270, 10.0000,2.7570205065189786,40.0
262, 40.0000, 9.2841, 6.5270, 10.0000,9.284056953180372,40.0
263, 40.0000, 15.8111, 6.5270, 10.0000,15.811093399841763,40.0
264, 40.0000, 22.3381, 6.5270, 10.0000,22.338129846503154,40.0
265, 40.0000, 28.8652, 6.5270, 10.0000,28.865166293164545,40.0
266, 40.0000, 35.3922, 6.5270, 10.0000,35.39220273982594,40.0
267, 40.0000, 41.9192, 6.5270, 10.0000,41.91923918648733,40.0
268, 40.0000, 48.4463, 6.5270, 10.0000,48.44627563314872,40.0
269, 40.0000, 54.9733, 6.5270, 10.0000,54.973312079810114,40.0
270, 40.0000, 61.5003, 6.5270, 10.0000,61.500348526471505,40.0
271, 40.0000, 68.0274, 6.5270, 10.0000,68.0273849731329,40.0
272, 40.0000, 74.5544, 6.5270, 10.0000,74.5544214197943,40.0
273, 40.0000, 81.0815, 6.5270, 10.0000,81.0814578664557,40.0
274, 40.0000, 87.6085, 6.5270, 10.0000,87.60849431311709,40.0
275, 40.0000, 94.1355, 6.5270, 10.0000,94.13553075977849,40.0
276, 40.0000, 100.6626, 6.5270, 10.0000,100.66256720643989,40.0
277, 40.0000, 107.1896, 6.5270, 10.0000,107.18960365310129,40.0
278, 40.0000, 113.7166, 6.5270, 10.0000,113.71664009976269,40.0
279, 40.0000, 120.2437, 6.5270, 10.0000,120.24367654642408,40.0
280, 40.0000, 126.7707, 6.5270, 10.0000,126.77071299308548,40.0
281, 40.0000, 133.2977, 6.5270, 10.0000,133.29774943974687,40.0
282, 40.0000, 139.8248, 6.5270, 10.0000,139.82478588640825,40.0
283, 40.0000, 146.3518, 6.5270, 10.0000,146.35182233306963,40.0
298, 35.0000, -125.0651, 6.1039, 10.0000,-125.06514350573441,35.0
299, 35.0000, -118.9613, 6.1039, 10.0000,-118.96127056192714,35.0
300, 35.0000, -112.8574, 6.1039, 10.0000,-112.85739761811986,35.0
301, 35.0000, -106.7535, 6.1039, 10.0000,-106.75352467431259,35.0
302, 35.0000, -100.6497, 6.1039, 10.0000,-100.64965173050531,35.0
303, 35.0000, -94.5458, 6.1039, 10.0000,-94.54577878669804,35.0
304, 35.0000, -88.4419, 6.1039, 10.0000,-88.44190584289076,35.0
305, 35.0000, -82.3380, 6.1039, 10.0000,-82.33803289908349,35.0
306, 35.0000, -76.2342, 6.1039, 10.0000,-76.23415995527621,35.0
317, 35.0000, -9.0916, 6.1039, 10.0000,-9.091557573396127,35.0
318, 35.0000, -2.9877, 6.1039, 10.0000,-2.9876846295888466,35.0
319, 35.0000, 3.1162, 6.1039, 10.0000,3.1161883142184337,35.0
320, 35.0000, 9.2201, 6.1039, 10.0000,9.220061258025714,35.0
321, 35.0000, 15.3239, 6.1039, 10.0000,15.323934201832994,35.0
322, 35.0000, 21.4278, 6.1039, 10.0000,21.427807145640273,35.0
323, 35.0000, 27.5317, 6.1039, 10.0000,27.531680089447555,35.0
